Composition,
Date Added,1998-07-16
Formula,
Grain Size Description,<25.0um
Grain Size,(0.0 - 25.0)
Locality,"Foum Tatahouine, Tunisia"
Minimum Wavelength,490
Sample Name,Tatahouine
Maximum Wavelength,525
Database of Origin,RELAB
Other Information,Basaltic HED Diogenite
References,
Resolution,1.0
Material class,Rock
Sample Description,no 1639.  
Sample ID,C5MP88
Original Sample ID,MP-TXH-088-A
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
490.0,0.53565
491.0,0.53864
492.0,0.54154
493.0,0.54082
494.0,0.54289
495.0,0.5431
496.0,0.54358
497.0,0.54548
498.0,0.54617
499.0,0.5467
500.0,0.54698
501.0,0.54674
502.0,0.54494
503.0,0.54427
504.0,0.54263
505.0,0.53556
506.0,0.53145
507.0,0.53951
508.0,0.5485
509.0,0.55311
510.0,0.5567
511.0,0.55855
512.0,0.56145
513.0,0.56474
514.0,0.56661
515.0,0.56849
516.0,0.56942
517.0,0.57187
518.0,0.57357
519.0,0.57497
520.0,0.57634
521.0,0.57715
522.0,0.57847
523.0,0.57933
524.0,0.58095
525.0,0.58231
