Composition,
Date Added,1998-07-16
Formula,
Grain Size Description,<25.0um
Grain Size,(0.0 - 25.0)
Locality,"Franklin Co., Alabama"
Minimum Wavelength,490
Sample Name,Frankfort howardite 
Maximum Wavelength,525
Database of Origin,RELAB
Other Information,Basaltic HED Howardite
References,
Resolution,1.0
Material class,Rock
Sample Description,USNM 1029.  
Sample ID,C5MP85
Original Sample ID,MP-TXH-085-A
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
490.0,0.36023
491.0,0.3617
492.0,0.36249
493.0,0.36304
494.0,0.36365
495.0,0.36408
496.0,0.36423
497.0,0.36443
498.0,0.36531
499.0,0.36574
500.0,0.36518
501.0,0.36548
502.0,0.36472
503.0,0.36495
504.0,0.36398
505.0,0.36209
506.0,0.35994
507.0,0.36195
508.0,0.3642
509.0,0.36616
510.0,0.3681
511.0,0.36851
512.0,0.37002
513.0,0.37103
514.0,0.37201
515.0,0.37316
516.0,0.37415
517.0,0.37508
518.0,0.37534
519.0,0.37646
520.0,0.3766
521.0,0.37715
522.0,0.37774
523.0,0.37815
524.0,0.37871
525.0,0.37945
