Composition,
Date Added,1998-07-16
Formula,
Grain Size Description,<25.0um
Grain Size,(0.0 - 25.0)
Locality,"Pesqueira, Pernambuco, Brazil "
Minimum Wavelength,490
Sample Name,Serra de Mage 
Maximum Wavelength,525
Database of Origin,RELAB
Other Information,Basaltic HED Eucrite
References,
Resolution,1.0
Material class,Rock
Sample Description,no 1606.  
Sample ID,C5MP92
Original Sample ID,MP-TXH-092-A
Viewing Geometry,30.0° / 0.0°
Wavelength,Response
490.0,0.60696
491.0,0.60706
492.0,0.60745
493.0,0.60868
494.0,0.60925
495.0,0.60914
496.0,0.61057
497.0,0.61026
498.0,0.61083
499.0,0.61126
500.0,0.61035
501.0,0.61065
502.0,0.61035
503.0,0.60985
504.0,0.60823
505.0,0.60373
506.0,0.60053
507.0,0.60334
508.0,0.60843
509.0,0.61032
510.0,0.61234
511.0,0.61487
512.0,0.61722
513.0,0.61863
514.0,0.62057
515.0,0.62184
516.0,0.62204
517.0,0.62401
518.0,0.62463
519.0,0.62568
520.0,0.62628
521.0,0.62694
522.0,0.62871
523.0,0.62694
524.0,0.62917
525.0,0.62901
